MinEStateIndex,BCUT2D_MRHI,PEOE_VSA12,PEOE_VSA6,SMR_VSA2,SMR_VSA6,SlogP_VSA8,VSA_EState5,NumAliphaticCarbocycles,NumAromaticCarbocycles,NumAromaticRings,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_imidazole,prediction,smiles,zinc_id
-0.080489522969682,5.786765344526192,0.0,36.39820241076966,0.0,13.716679505790452,0.0,0.832115798315606,0,2,2,0,0,0,0,1,CCO[C@H](CCc1ccc(O)c(OC)c1)CC(=O)CCc1ccccc1,ZINC000070455135
-0.6195339401192574,5.588334332589722,0.0,0.0,0.0,19.75852033493841,11.257379486545457,-0.5243660072691455,0,1,2,2,1,0,1,1,Fc1ccc(-c2c[nH]c([C@@H]3COCCN3)n2)c(F)c1,ZINC000070633525
-0.8101899092970524,5.908430719319136,0.0,0.0,5.261891554738487,7.109797541277533,11.323698910571435,-0.7981382275132272,0,0,2,1,0,0,0,1,COC(=O)c1nc(C#N)c(-c2ccco2)cc1O,ZINC000070633566
-0.3538261258742863,6.3169449696583895,0.0,61.84661670038342,0.0,10.633577208012662,0.0,0.2717101692014285,1,3,3,0,0,2,0,1,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2c1ccc(OCc2ccccc2F)c(Cl)c1,ZINC000012402400
-0.470898044574831,5.89815711855734,0.0,71.5966425725959,0.0,0.0,0.0,4.423265278480429,4,1,1,0,0,0,0,1,CC(C)CCC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)c5cccc([N+](=O)[O-])c5)CC[C@]4(C)[C@H]3CC[C@@]21C,ZINC000118913935
-0.470898044574831,5.89815711855734,0.0,71.5966425725959,0.0,0.0,0.0,4.423265278480429,4,1,1,0,0,0,0,1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](OC(=O)c5cccc([N+](=O)[O-])c5)CC[C@]4(C)[C@H]3CC[C@@]21C,ZINC000118913936
-0.470898044574831,5.89815711855734,0.0,71.5966425725959,0.0,0.0,0.0,4.423265278480429,4,1,1,0,0,0,0,1,CC(C)CCC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](OC(=O)c5cccc([N+](=O)[O-])c5)CC[C@]4(C)[C@H]3CC[C@@]21C,ZINC000118913937
-0.2206204155726165,6.301544827522637,0.0,61.84661670038342,0.0,10.633577208012662,0.0,0.9689987305822862,1,3,3,0,0,2,0,1,CC1(C)CC(=O)C2=C(C1)Nc1ccccc1N[C@@H]2c1ccc(OCc2cccc(Cl)c2)cc1,ZINC000012402404
-0.9796808226912844,5.897276330402069,0.0,35.392371257240434,0.0,6.606881964512918,0.0,-1.19757632737566,0,2,3,2,1,0,0,1,Cc1ccc(C(=O)OC[C@@H]2O[C@H](n3cc(C=O)c(=O)[nH]c3=O)C[C@@H]2OC(=O)c2ccc(C)cc2)cc1,ZINC000013304833
-0.4457874832031578,5.893597537465209,5.428790391900541,23.781858773826368,0.0,6.606881964512918,22.09614733950103,-0.4778570153396708,0,2,3,0,0,0,0,1,C/C(=C\Cc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O)CO,ZINC000012362120
